sensor_1,sensor_2,sensor_3,sensor_4,sensor_5,sensor_6,sensor_7,sensor_8,sensor_9,sensor_10,label
13.20188864,12.54863049,11.89972727,11.71622159,12.01255547,11.77303608,12.14611443,11.63321489,12.33945571,10.48135804,1
12.40769081,10.62194808,12.45649787,11.37369982,12.00851645,11.54792923,11.53329704,10.35561255,9.506399435,10.47577828,1
9.815313425,9.658087728,12.11779111,11.06795176,12.82152172,10.96762198,11.06721328,10.05349824,9.408217666,11.39399836,1
7.138919221,6.787132548,6.308799058,8.67259179,6.824629205,8.229422794,9.730165868,9.416897441,12.12179166,11.3895992,0
10.51174384,12.51592188,11.38690143,10.93233816,11.28632269,14.01725251,12.93572877,13.02522569,11.96671783,13.90572394,1
11.01802506,11.0390997,11.72628788,9.643233137,9.295911532,9.498388494,8.385890399,9.066260833,8.39724785,6.696410048,0
12.91865922,12.3505321,13.82191065,12.11991341,11.13159348,10.52274701,10.0346623,12.43350191,11.13911351,11.23375458,1
11.18816078,13.05881527,13.20233047,11.34259591,11.86617363,13.3296169,12.39964777,11.37456036,13.88739787,12.44003395,1
9.407465502,11.04177681,8.087283254,7.990376639,8.130992682,9.0878787,6.641335668,8.133819314,8.88623165,11.65173451,0
12.62386963,12.54701522,13.49342918,10.88956952,11.51001207,10.63032257,11.01939265,10.95604476,9.904445955,8.786905271,1
12.63706735,12.04580908,10.95348006,9.378997767,8.787400918,10.59823048,10.05513482,9.660823148,9.030411415,8.077077913,1
11.92341376,12.81310085,13.30393728,10.96069408,12.73259869,12.00905637,10.67880246,10.7124098,9.865466475,10.67200816,1
11.70812194,11.20554759,12.77992657,11.61361117,11.34768429,12.91815103,10.91046666,11.44200494,10.4995926,11.6230461,1
7.376452881,7.987101456,8.832896759,8.767054274,6.729918125,8.158834925,9.809181223,9.791623775,10.54390484,10.67167932,0
11.51648846,11.12784614,12.8529852,10.17182351,12.2331829,9.984155949,10.47332601,10.37869458,10.97594319,8.396438783,1
10.58557548,13.3068612,11.18511122,13.33804196,13.51519283,13.89161492,13.98611854,11.64994466,13.80823047,14.10359521,1
13.74183614,13.38957457,12.12052424,11.45853053,14.12780975,13.41770503,12.22159811,12.48284396,13.02571177,11.6046086,1
7.78245346,7.512478916,7.848049965,7.40489858,7.189576396,7.0106489,6.502778585,7.711806536,8.606504191,9.112794504,0
11.43702463,13.78343972,10.84171698,12.15295899,10.76746715,12.73454498,12.12243988,12.3718233,14.12803276,11.50121615,1
12.94976674,12.01740382,10.80411357,10.94245205,9.007707141,8.968586505,10.48797496,9.720767767,10.1489021,10.87065951,1
13.3896612,13.83286218,10.72101059,12.61471578,12.57213507,12.21804441,10.37003752,11.1704008,9.315988412,6.170344457,1
13.13846585,11.84163957,12.869788,11.08130123,10.27766843,11.22348374,12.2394715,10.56351966,11.20287562,9.731160765,1
12.77062103,11.31258979,12.29817006,11.53003402,11.15712518,12.26077367,12.94640472,11.60369262,12.38335152,11.66954742,1
10.64834932,10.48576004,12.799829,11.77469638,10.44351674,10.21805099,12.03754629,11.04198898,9.895914219,10.7568037,1
13.35843959,11.96918348,11.15473581,11.91622448,9.368820381,8.499237111,10.74233168,10.02485113,9.214566871,8.99260953,1
11.01785403,10.40792983,11.78379816,12.48251925,11.14352691,12.36431041,11.15301024,11.63878269,10.42313239,7.46279888,1
9.00813715,11.47277662,10.00767814,12.81740615,11.38255988,13.15742243,11.08452404,12.09344394,11.65476508,11.99475518,1
11.96013586,13.30837773,12.44274239,12.63845608,12.14555773,11.10500514,10.97646484,10.87866778,10.3402443,8.131345782,1
13.41242174,13.74882436,12.19225416,11.89265437,13.69876036,11.01013102,11.56674712,10.34298953,10.67549998,10.82925141,1
11.53818869,11.65708895,12.29871916,11.80321079,12.85532453,10.38263518,11.63899225,10.69496011,10.86932656,9.800956133,1
11.26160134,12.18616613,9.951352678,9.073491731,10.41946597,10.53921702,7.803885082,8.655220136,8.802509328,10.24394525,1
10.46589891,13.469759,13.56083136,11.71201662,11.20052865,11.69395673,11.35595416,10.96771569,13.18817173,9.120022922,1
12.20507504,11.42415922,11.20015819,11.41427624,11.57223445,11.70342723,13.24245196,11.67231406,10.5862918,12.97483833,1
9.848659063,10.49347692,11.82259115,10.72227257,12.33452012,9.369663002,9.146657257,10.73167779,12.35567181,8.22813044,1
12.02295958,12.41878707,9.461289745,9.709320073,12.35710248,10.78563522,11.93010247,12.24190121,11.31891288,8.326790225,1
12.42487159,13.60828783,11.22964218,11.5613699,13.3509754,10.92702903,10.21927713,13.10121202,12.05134825,9.200500437,1
10.69390193,13.59487396,12.19483029,12.32360776,10.97474744,12.95181971,10.96874949,11.13481951,14.22768477,12.86896925,1
12.14773778,13.17986375,13.22948388,12.85886256,13.17502234,10.91848629,12.9720027,11.8899736,10.55955311,8.029522606,1
12.1039238,11.49202521,11.32485469,11.96121315,12.66624602,11.04691043,9.657680341,9.017708429,10.97914219,11.45589623,1
12.4908846,11.2738787,12.60751936,11.53379259,13.39326539,13.34170905,12.24828498,13.08266716,13.0842418,11.52588523,1
12.33990655,13.13677462,13.6926647,10.39371128,12.20417273,11.13965167,10.51398525,12.0312525,12.50291245,9.41054762,1
12.56168917,12.21386579,12.19452519,10.52075229,11.70462748,11.01565445,13.6706226,13.19145988,10.58611086,9.315647034,1
9.945936119,11.17565652,13.40343254,13.10753701,10.39354666,10.93824282,12.44688334,12.5657304,11.1392583,11.45360526,1
10.81053686,9.648867864,10.79210312,8.928673781,8.435071221,8.69755177,10.9944592,9.221347779,8.307996016,12.03040792,0
12.36009492,10.39208939,12.74328807,12.49342378,10.90120461,13.02017031,12.56683383,11.55857907,10.2942108,8.241511322,1
10.82413534,11.16441319,13.95792385,13.62765396,12.98828061,11.72411866,11.31307422,12.37242676,11.23131853,8.495983309,1
12.83530665,13.10892663,10.36248128,11.0041235,9.829258785,11.13968965,10.15779748,11.78451265,11.59951683,10.6155656,1
12.18481611,11.37251348,11.95259591,12.64561958,13.36525542,11.10671454,11.63950832,10.32588788,11.34054412,10.8339859,1
10.21150168,12.21033574,12.95244526,13.12819825,10.28259201,11.62396674,11.23610315,11.13319828,13.13550853,10.2796504,1
13.85480185,13.20499094,13.31860129,13.03696231,11.59329491,10.87133766,13.45333686,12.4729131,12.97287218,12.70722356,1
9.771847051,11.45679761,11.07765605,11.68674805,11.13671343,12.8562336,14.12761931,11.97567753,12.46463023,11.91186635,1
11.71500882,12.98517701,12.82862874,11.8122525,11.75491959,10.97956774,13.66142469,12.31490171,12.28608034,12.94126879,1
10.86650768,10.53260122,10.65630499,12.10166113,12.00846307,11.58525887,13.5939376,11.87521772,11.32318141,11.17989301,1
9.995894419,11.37318132,11.53304977,12.85251231,11.98677884,11.91981763,9.726084599,10.23007718,13.03703773,10.24968928,1
12.05793919,10.61845469,10.78681199,12.2848444,12.14927057,10.35678995,10.82140963,13.06098924,12.30398212,10.06924768,1
9.258901077,11.31475354,11.73684599,10.74758458,11.7678421,12.89650007,12.58458966,14.53862871,13.42011764,9.920467311,1
12.96292174,10.43450497,11.05686082,9.861736559,8.465440108,9.255067697,9.693935714,9.071870097,10.85175912,8.265234943,1
10.62754868,13.4439403,12.08048829,11.05539875,11.93205637,12.55275652,9.053479125,9.069663283,10.4590537,9.366978012,1
13.24242424,11.85218812,12.01765269,11.11472128,12.99923155,12.09677826,12.56459652,12.36291443,10.25706994,9.810431783,1
11.79354127,10.95805193,11.33758126,10.63004701,12.7631005,13.04337079,12.25390722,12.77552552,10.70558145,10.0039888,1
12.94960334,13.56528217,11.37030141,10.73704547,10.25980144,10.73722445,8.806309523,9.241893776,11.63201006,10.48782548,1
10.98460276,12.53990192,10.16972655,12.3382921,12.12501505,12.73819375,9.978316519,12.23531507,11.45233273,8.966053025,1
13.17768201,13.52936797,12.65250583,10.91615188,13.05924309,10.30485985,10.23091305,12.99475261,12.16532471,13.28812387,1
10.426701,10.21705747,9.301805981,10.02284409,7.993390446,9.498071766,11.0151327,9.493076378,10.13869876,8.082565087,1
11.3003118,12.35622612,12.664083,12.24047906,12.88704508,11.17527321,13.10963146,11.65639862,13.39584182,12.78096226,1
10.94253118,10.91747693,8.395199905,8.901026756,6.82391975,5.425616049,7.895785172,6.809212261,10.2415917,9.10279876,0
10.1162241,9.156301646,9.789277098,6.294327049,8.998270949,8.044118337,9.023878489,11.14501587,10.9312186,12.901887,0
8.678494539,10.51539102,7.320979202,8.957660148,8.235733993,7.213973865,7.531906908,8.024360354,10.9964735,10.90312162,0
12.63614122,11.93692183,13.4116825,10.95161457,11.33105431,11.14343408,10.36591232,11.58882312,12.16444894,9.33517523,1
11.4890623,11.88839389,11.99917249,11.5138006,13.61993956,11.36268996,12.71588403,7.980239924,8.746630259,9.850616876,1
9.12884073,11.15237152,13.18435488,11.6954014,12.24997447,12.97905703,13.24804652,11.58709704,12.07889608,11.4672579,1
12.72054254,12.65790825,10.89521579,11.2619667,9.996248821,10.70664841,10.84142139,12.59880894,10.34649896,8.81464924,1
10.72673854,10.88690137,11.82564104,11.02251468,11.05706953,11.13232998,11.67815755,13.13412019,10.56748121,10.10739427,1
13.16642676,11.11646436,12.06696857,12.04444658,13.43604448,12.04576059,10.07681987,11.80050594,11.85565105,10.33854644,1
12.26542302,12.70498979,11.01362964,12.84572216,10.38635909,10.52134568,12.14661139,9.765212742,11.00751296,9.851709362,1
10.84702732,12.83093826,12.36558031,12.39310947,12.31298188,10.93992695,13.89584154,12.33394395,13.29063846,10.97059758,1
11.67087761,11.61032494,12.31627075,11.69546653,10.76297107,11.15173547,10.91510342,9.283264386,11.25283754,8.851191969,1
11.39067872,12.86512549,12.98563464,11.34744246,13.87336031,14.2616746,13.51111546,9.909857224,9.926414123,9.690817306,1
12.44608237,13.43446449,12.86847005,11.88884292,11.9052339,11.09601098,10.40986185,11.85451248,9.786027646,8.883965891,1
8.606945709,10.09340994,10.22887018,11.2440955,11.68041802,9.040360413,11.36891615,9.330139956,8.833045603,7.963236244,1
11.29630288,11.0384315,13.52229631,12.30902912,12.33491939,11.92293197,11.07212749,10.28027566,10.32856605,11.74215881,1
12.35841181,10.93949192,10.35564551,13.561397,13.65374339,11.89094619,14.64260235,14.08811954,13.66116361,11.97947862,1
9.454038713,9.406468034,12.94359039,11.81494017,13.31591751,13.82753523,13.62647385,12.19136056,11.75171387,11.65271258,1
11.50927484,11.62706398,11.95817939,12.28344741,13.74782832,11.63761039,13.26764939,11.9227219,9.816568772,8.843781629,1
9.409254453,12.09936255,11.65791021,12.9673157,10.66263406,12.02416683,13.0203956,12.52723258,10.53434452,13.69884664,1
9.968532718,11.25122009,11.24391068,11.11933375,13.2207472,12.1816871,12.43016189,12.46379007,10.54078997,11.54284331,1
13.04250657,13.36949763,11.58396084,12.34878314,12.10338908,12.74726552,10.46375032,11.31605003,13.35997274,9.443310802,1
13.31591801,10.65715282,10.5990329,10.69569705,10.70750156,9.876052599,9.104999929,10.52125745,8.997976379,8.757720829,1
10.75765376,12.30940118,12.44893931,12.7680685,13.49141421,14.28644158,11.02251584,10.15022919,10.55582207,8.891605568,1
10.54845996,12.31670138,11.22352801,10.60126164,11.11681096,12.36419635,12.02144585,11.09286501,13.80238075,10.32867304,1
11.33285188,13.82311614,13.87899595,12.68525053,13.66415872,10.25112814,9.032794064,8.05647375,8.070972073,7.124435727,1
12.79118334,11.79692775,10.79196738,11.77315006,9.795008221,9.353097682,10.25590361,10.62771469,11.42832782,8.464920832,1
13.43962207,12.4544235,13.97181197,12.7716641,12.08561443,13.34698652,11.37141522,10.54218324,13.1643652,9.675153929,1
12.93783848,11.998938,11.22513439,11.28733647,12.42413164,11.05418148,12.06846843,12.08873179,13.81444444,11.70942018,1
10.31821398,12.60141151,12.87075965,12.4335133,13.01985734,10.59730021,10.61562202,11.51081867,11.76449555,11.8472051,1
12.64657424,12.64117662,11.77236608,13.85671278,10.87145729,11.62315336,13.57860609,11.74027112,13.45359491,8.88308888,1
11.12773703,12.52277843,12.29288527,12.48738413,12.27050071,9.856947931,11.27172793,12.08848865,10.59828885,8.057434807,1
11.25541217,9.320976511,8.502638755,7.432764113,7.401117526,6.541675408,8.863647672,9.174517436,8.541474716,10.12843816,0
10.60595185,11.99726971,13.43285629,13.37204064,9.963931879,10.3662225,9.101503157,9.829692253,8.300317558,9.05358585,1
10.6759813,12.73494612,11.90317257,10.81501136,11.1230052,12.67779406,12.61006354,11.00153821,11.96614918,10.61498372,1
9.034954312,9.243051282,7.244696639,7.983395588,5.981877545,8.079915344,10.10289255,9.023590965,10.50578078,12.42742912,0
11.33127319,12.92765624,10.49983688,10.91572335,12.87150433,11.67964123,12.41781027,11.72461653,11.73776636,11.5666233,1
12.14432342,11.77733821,11.03865534,13.87376579,12.21409197,10.93449853,12.68415824,14.051466,11.4535158,10.66740843,1
11.24022198,11.88324176,12.88256935,10.85583049,11.49593183,13.2231427,12.47271351,13.53946626,13.23180059,10.07876887,1
12.96733393,13.49753489,13.859845,13.19836211,13.80220812,13.38048716,10.9027428,11.46853385,10.01713328,10.2449827,1
12.60065698,10.09099821,11.2536871,13.36009362,13.13156785,12.53469159,11.30284991,12.22136009,11.25511086,12.61677134,1
9.442330356,9.581043491,10.99690507,10.68248273,11.87119859,13.57379876,11.87137882,10.42837117,9.262037995,9.57939526,1
12.58292162,12.95531592,12.03056853,11.12589819,12.87303081,11.81818088,11.50860216,10.56201876,11.75730897,11.51618995,1
9.318713507,9.177351104,10.20793195,8.321836737,11.00110584,11.33226661,10.39864495,9.385878358,7.464674866,7.953911142,1
13.40464933,14.0092306,11.65950735,14.27229743,11.71935075,11.33345589,9.927017417,11.07750243,12.58500263,9.595941938,1
11.40658001,11.14244816,10.26390396,12.22966215,10.52835316,10.82375154,12.61608283,12.342051,10.212272,11.67688494,0
10.34505852,11.06848285,11.79225989,11.03868378,10.0420735,10.90744608,10.98377926,12.70656452,12.65444446,10.43316484,1
12.49724823,12.07219859,11.94627917,12.51311716,13.88675154,11.73646678,10.45257743,10.05983941,8.946756302,9.191220546,1
13.1965237,10.78647613,11.06238718,12.66109501,11.81055942,9.151922097,11.8271695,12.39207139,10.41185367,8.364210585,1
11.60863919,11.50965693,11.37655515,10.43383348,11.17090642,11.91290841,13.52122167,10.97642418,10.65581194,10.87652564,1
9.912011725,11.37240841,8.639190573,8.508602215,7.153313122,7.490850983,6.977680582,7.341936511,7.999353983,9.066103859,0
12.87933271,10.90733976,10.78683129,12.02976953,9.503999081,10.54534498,9.514599785,11.03901775,10.16742505,8.628445314,1
11.37315194,12.0531091,12.8794587,11.67224675,11.78445245,13.29684458,11.82437581,11.75090225,13.45983486,11.54991652,1
10.48796043,10.7500467,7.647459569,8.775318776,7.280347303,5.142601182,6.383751845,6.269873117,9.003490012,9.899089729,0
11.25952539,11.92974213,12.68608048,12.94013251,12.44757562,11.07388805,11.3804465,12.15986515,13.99997824,10.05778416,1
12.03786178,13.21602944,11.91590231,12.37039424,12.62873201,12.04849402,10.72320365,10.27902219,9.741186422,11.03003779,1
11.59943579,10.51211023,13.69348881,12.10305259,11.90303813,12.54642894,10.11953652,9.183469515,10.00249643,10.12332752,1
11.86676493,13.46521324,13.62937157,13.32624166,11.33393813,11.2292773,12.220161,13.27512352,11.72740178,12.59740072,1
13.00741543,12.52402186,13.81898873,13.31378102,12.69022508,13.39315288,10.91904481,10.10578771,10.97001513,12.60217832,1
12.19642817,12.6782566,11.09218845,11.28909744,13.05245794,10.38400788,11.48713824,12.35812282,11.28462577,9.554731905,1
11.93403562,10.36151651,12.32918716,10.79490367,9.886136489,12.8693325,12.71901329,11.90273062,10.26221412,8.618311308,1
11.81239382,9.993776135,9.13315787,10.61279888,11.88131125,10.54861491,12.14605187,10.26979927,9.783741239,11.52675392,1
11.30538228,10.86282866,12.95887238,14.39929182,14.1845,13.25772842,13.53952703,13.71034509,12.62126187,10.53346678,1
12.00381084,14.31670032,15.24716174,12.65152418,12.75389226,11.70937089,11.35789752,11.3352043,10.35566597,6.80017965,1
11.57367337,10.23183079,11.4938902,11.31752494,13.74073943,11.99415196,12.71612467,12.32818459,11.68097739,11.16362097,1
12.9191673,12.04826271,11.19357625,12.93295686,11.50722261,10.21669816,11.90153814,10.78119074,9.84344923,7.755488268,1
10.44528377,11.97313832,11.16459465,13.7969111,13.79729522,10.37343854,11.23177287,11.13888558,10.31129975,9.963587652,1
7.845364839,10.00632607,6.795539038,8.303365112,6.8659121,7.154378361,9.23052855,10.40001917,12.28770715,12.12052333,0
13.01427132,13.68042967,11.88697965,13.52919311,13.13066674,13.07432899,11.50015221,11.46658647,12.00946518,10.91669424,1
11.59332847,11.40299625,12.68431411,11.77067928,11.66706518,11.92840426,10.37002746,12.76414325,12.05431124,13.27958398,1
12.5717493,10.95535197,10.72141469,11.19212481,10.05233544,9.710320757,10.01946914,11.47735439,10.0193059,8.589528256,1
11.09034046,11.66736956,12.37867341,12.90737054,13.02359988,10.01009646,9.7586562,10.82198681,10.96031249,8.197184686,1
9.927036708,9.562893858,9.082437585,6.888921566,7.203970773,7.688098584,6.596580346,9.948108596,8.191766613,11.99515225,0
11.10967271,12.87688349,13.09744274,11.75252774,10.94997916,12.53342219,10.64094177,12.37072799,13.2310475,10.29242011,1
9.965388905,9.463134377,9.810032028,11.39281404,8.780538076,8.321204867,9.307716875,9.982485384,10.08891926,7.763573067,1
12.64132731,13.31668433,13.32335342,13.53978908,10.58371937,11.01468352,11.48860967,10.93145492,10.6667556,11.52041089,1
12.4339869,12.84087134,10.16456029,12.62226526,10.07700779,12.91258687,10.83375011,12.33673407,13.47845684,11.72987405,1
11.15804784,12.91744858,10.77551081,13.54591222,11.28036662,11.11932489,10.73430535,13.60697816,12.75241363,8.998613277,1
9.152392708,11.15091285,11.16602052,10.97054235,11.03957469,11.62723327,11.8532554,9.673457655,12.34393504,10.31320444,1
12.30060078,13.13003118,12.34161714,13.52337693,13.81923733,12.42399626,12.28236321,10.5490806,11.7613095,10.64566317,1
8.111853517,7.352948849,9.019400846,10.09751912,9.772304215,9.716306416,11.18776256,12.1739137,10.23045753,11.52356672,0
10.28797081,10.41730729,9.595108844,8.613744042,10.73804943,8.253511113,9.510649118,7.348795774,8.775003568,6.875441891,0
13.07058106,14.28332232,12.74627344,13.25411301,11.09873764,10.46969115,8.2378179,9.149425562,11.16590235,9.797630292,1
11.38919298,10.7031382,10.68490519,11.45495029,12.75152992,13.69560296,13.31932269,12.84735884,14.84264319,11.69524226,1
11.48022916,11.87871516,11.61667914,14.13024449,12.77911381,11.66697244,9.832567297,9.783018569,10.30825474,8.431479628,1
13.70496856,13.18387924,12.49156,11.35871685,11.84295001,11.22655941,12.71625615,10.53723022,11.72115957,11.30888086,1
12.58018875,11.24695421,12.27219795,11.78702748,12.68441666,10.90825783,9.621549671,8.341530655,8.180626012,6.523026337,0
11.34912505,11.69987469,13.71172618,13.53971698,12.26609581,10.6269209,11.90354856,11.19409017,11.13798182,10.92350072,1
10.44987133,10.43636957,11.44955629,11.91124907,10.90134723,11.84737343,11.31157506,11.47624925,10.69359549,13.1499499,1
9.760033966,10.7288333,12.12085821,12.36603657,11.69974126,11.67051541,9.564144837,12.29716101,9.931031231,11.79040426,0
12.64190572,13.19810148,12.53632449,12.23674378,12.94720701,11.90895211,10.31929363,13.25150104,12.3353477,9.797029783,1
13.84509839,13.03543025,13.95012379,12.59689559,11.27018988,11.52622373,11.31864081,11.51368861,10.61282274,10.51436893,1
12.5543849,11.89425316,13.50393489,12.4188247,14.27968333,13.03880641,11.74037656,12.69032384,12.84093016,10.02724595,1
11.51986185,12.55188202,10.4809137,13.23809343,12.68883574,11.22741421,10.39209788,13.58180634,10.56227341,8.530808614,1
10.62278148,11.27568759,10.41066974,11.12433004,10.69887858,10.93847605,8.680611383,8.54914226,9.021055465,7.545665678,1
12.0103644,12.05444296,10.9595318,11.78082676,12.38251837,13.42744784,13.19754467,14.23753212,11.52817171,12.04125323,1
13.08996553,11.16761192,11.17354399,11.49792989,12.2366514,13.12133859,12.18959286,12.57616609,12.58272197,7.780949729,1
13.44367006,12.60570766,13.27466937,12.03182539,13.50886856,11.41775207,12.6598815,10.19082856,12.87867014,10.93084338,1
12.7931076,12.00421273,13.1725196,13.67316592,13.16565929,11.92911352,12.07582587,10.94514957,13.18839341,10.08462517,1
11.07642356,11.1738166,12.19403682,13.75245084,11.25340512,10.55572411,11.98606526,12.14143909,12.24556008,8.703000637,1
9.932392883,10.53076477,8.788914298,9.93592878,11.88130281,10.3051782,11.62338089,10.23678353,9.918759877,11.32960176,0
9.377553472,11.89823244,10.93646101,10.8087749,8.902461352,10.12496449,8.241258016,6.786285012,6.007345505,9.091209123,0
13.35287699,13.58200085,13.21684227,10.85796469,12.83134021,12.32689854,13.08491614,13.86825299,12.44319293,12.70271354,1
9.300755216,7.624240801,7.638012305,8.190873077,8.534738433,7.168209688,7.081671857,10.57359244,9.171176301,10.02381507,0
12.98564877,11.82623285,11.37997625,13.34905957,12.08702732,10.98565056,10.90417997,11.2904045,9.90165683,10.37084252,1
13.45698997,11.23393838,11.79726996,12.74853021,11.32321835,12.21786536,13.41123578,12.04648243,11.87533406,11.85633553,1
11.7067934,12.87860924,11.45187433,11.61119906,13.77362563,11.95702223,11.56936628,12.12877417,11.05713793,11.00756462,1
10.96045917,12.77957933,10.9155027,11.12767352,11.12885113,11.9930982,10.77264126,10.93132571,12.47774726,11.50113032,1
11.66024516,8.743661137,8.896552009,9.810995485,6.840057913,8.240795137,5.853414943,6.917774105,8.5070903,8.962078927,0
11.54979972,13.46895215,12.00666332,12.33659297,11.06153578,11.13411177,11.15696847,13.33444131,11.35837764,11.43295021,1
10.99860079,13.03541777,11.78590972,12.15593321,8.497799841,10.62543916,7.527466767,8.842413178,11.31582293,9.10081716,1
11.81233983,10.66229394,11.40649922,12.07743317,12.65357071,12.23693293,12.26708141,11.62175629,10.00251995,8.686578765,1
13.04539288,13.26657682,11.85790924,12.85294419,13.93973839,13.01705463,13.77561993,11.13981942,9.921892215,10.53118416,1
12.34060053,11.56021822,10.86411074,11.70669021,13.57481259,11.52901112,10.68554947,13.49909482,12.05557696,11.16628229,1
10.04723401,10.28103697,8.653770382,10.25584383,12.28794696,12.53455311,9.868361601,11.80496293,10.03891578,12.16589682,1
11.70668975,13.18604618,12.12294225,13.18110034,13.19666678,13.01714289,10.22670134,10.10956107,12.97143055,11.41685875,1
11.20732881,11.08403854,10.56709683,11.06212163,13.08542109,13.43474437,13.41445613,11.57132856,11.08038586,10.45325991,1
12.81711238,11.00363599,11.14229454,12.03388512,11.32673556,12.86533423,12.12482453,12.23450206,13.35776178,12.20850529,1
12.24147068,13.00624951,11.45900122,10.99689302,9.563316151,11.80261291,10.81747754,9.557196103,10.74495399,7.632029136,1
10.96896258,10.21142953,12.60110802,10.10066083,11.62325624,11.70828114,10.06218021,11.80258517,10.78129782,11.3059681,1
12.12067256,13.3538876,11.68935937,11.64170477,10.07799068,9.623036181,8.410005781,11.17949515,9.02908091,9.984332407,1
12.75469035,12.17900288,13.1529689,11.51483833,14.11982576,13.78426701,13.30059945,12.70072083,10.76541533,11.26514857,1
10.5204073,11.58886884,9.283382181,9.395519419,9.791489907,11.30456367,11.53515526,11.31703762,9.13044942,10.8208948,0
11.58372139,13.2430446,13.53492688,13.95303809,14.19939034,12.69786431,11.81709711,11.904584,10.79143634,9.22577938,1
10.15673155,12.02550631,12.58849352,12.41704877,12.64258734,11.99154532,10.62456048,11.4188524,13.26987421,8.652211025,1
13.19524666,13.15766894,11.16377566,12.57686651,11.03623838,12.38763378,12.92914253,12.74145839,11.01172345,11.118764,1
10.69025943,12.92334804,13.53129971,10.39457532,10.20154503,11.6066846,10.24764598,11.42998921,9.934420911,9.841774332,1
11.84362743,11.21789404,11.83553749,10.86191072,10.20947011,9.604708418,10.06045417,9.935867268,10.29863995,10.53244958,1
11.65748515,11.91889329,11.94321458,13.6626988,11.44449268,10.63326785,13.0891868,11.83353222,11.81866371,12.26935449,1
10.10829499,9.028032028,7.801927039,9.053645495,7.247565456,7.161465432,8.448793326,7.483814604,10.07234927,12.49688374,0
13.07036114,12.6111528,13.42189383,13.41782345,12.5409481,10.28614471,11.49078157,11.88694256,11.62101876,7.664627946,1
9.997507678,12.76070117,13.64027759,11.22364041,10.68593563,12.90962567,9.18940993,8.918841175,11.42924864,11.10285423,1
11.02274577,10.4477145,10.98186596,10.54740769,8.412191588,9.919582262,10.49315063,9.768886272,9.279830033,7.665419659,1
9.572546227,12.73288795,10.40400051,11.64610945,12.44102133,13.2555075,11.51224173,11.75626977,12.89337424,10.770087,1
8.183938875,7.646436581,9.357873206,7.383146447,8.573440128,7.923797404,10.63847547,9.592773613,12.6923747,10.51225738,0
10.8962138,11.08367956,10.7348977,12.43942032,10.59777957,12.5506316,12.69407496,10.8265426,9.643088436,12.15588764,1
13.65034272,11.00440001,12.6523281,13.21315989,11.48335161,12.4801436,10.75233889,11.14577779,12.00209945,10.59197147,1
12.5731193,12.19437041,13.58368084,12.26129797,12.59575034,13.05701269,12.03541272,10.04765674,12.43516987,10.87505348,1
13.01326161,10.46975396,12.76111336,10.49397898,12.61321,10.04941028,10.39942754,10.24214231,11.39533615,7.901671042,1
12.24116468,11.45229037,12.15489823,12.25963285,11.81362166,10.79631005,10.89389368,10.27437197,10.23230098,8.167968956,1
12.36634898,12.14664148,12.76347507,10.23551704,11.59551474,11.20303395,11.15130764,11.10869327,13.02599751,8.494541051,1
12.66567922,11.48144371,11.64831162,12.007671,10.14072243,10.42279428,10.2134475,9.746467866,12.22543576,11.74116651,1
12.06497515,13.01593586,13.14698916,10.71356715,11.79791851,11.24928342,13.2819887,12.46563513,11.13066157,11.79729014,1
11.57919287,13.17384588,11.37670193,12.20098105,9.137343423,10.32022881,9.110077426,10.32130076,10.74069701,10.37590879,1
12.61871559,11.93922513,11.69802061,11.08989377,12.08783936,10.7192988,11.90218462,13.49801166,12.86559598,11.73441035,1
10.19019219,10.83973712,14.25030285,12.41682796,11.88592915,13.28144893,10.38934025,9.700584953,7.635290986,10.5065932,1
12.31189069,12.97691117,11.94830785,12.03028879,11.02872467,12.62928443,11.66908032,10.68766336,12.62208773,11.08210832,1
11.96245033,12.96438631,12.62830208,11.06151748,10.31496538,12.0648755,11.97157012,13.18268256,12.07843155,12.25421427,1
11.83209753,9.625449601,10.65242664,10.10147697,8.048918779,7.727118042,6.525999115,5.307479738,6.920792082,9.395515782,0
11.89172243,11.2840411,12.79403941,13.23541335,11.13852949,11.59365964,12.24375676,11.49652609,12.84652292,10.00296325,1
11.63048942,11.96555242,10.77558272,13.21497536,10.47827401,13.0878506,12.55946723,11.84957895,10.63990566,11.9737293,1
9.561116496,11.03357737,12.00030305,12.55879167,13.11435217,12.88006155,13.35681068,12.64872177,11.41168441,11.60862714,1
12.03857463,10.3140331,9.662315087,10.89873615,10.45414979,10.16702971,7.703888451,7.457766039,9.188440754,10.01230017,0
10.09066124,9.489142255,12.43985565,11.69174774,10.24702056,13.04548007,11.47793445,9.994366993,10.12080951,9.510861429,1
9.914333273,10.17518224,10.26799039,10.4087625,12.85565941,11.81143308,10.52364792,11.91445894,10.91773567,12.74581145,0
11.15946776,12.08490417,13.14022483,11.22175372,12.80668382,11.21752806,11.69798279,12.58461898,11.9809871,12.98986941,0
11.60715997,11.49054873,9.876936151,9.84232352,11.32957873,10.11989251,11.58919237,10.45867226,10.46938998,12.64934441,1
10.76274191,11.14512711,12.277047,13.46929837,11.35450821,10.69885005,11.85804225,11.56745615,13.48905612,12.28415982,1
10.29643954,10.30647151,9.979659762,9.498280043,7.985860263,8.636604265,10.12623472,10.68506623,11.05678547,12.72043334,0
11.84166597,12.17604104,13.21531519,9.520260164,9.197282648,11.48191748,9.854219639,8.523732302,10.30346977,9.745449473,1
